Id,SalePrice
2736,131203.80050422507
2737,104163.87425063108
2738,119215.87895926274
2739,162081.37078840402
2740,150480.5927985243
2741,113875.62128388672
2742,171085.03262573015
2743,139348.16338304803
2744,156077.26234052307
2745,150801.02040162915
2746,115652.21958218608
2747,168770.34411854483
2748,111970.41161242989
2749,132410.37369050272
2750,107961.35224741651
2751,127797.26634454168
2752,238030.8713064287
2753,174612.9901008734
2754,222502.8910852382
2755,132976.99554112647
2756,54336.20609720773
2757,50992.56199847604
2758,69096.55900723394
2759,160546.79485427076
2760,102796.98524507787
2761,130286.30077898712
2762,126224.73548805318
2763,224545.8500029936
2764,195460.74565011146
2765,284536.26498019905
2766,98996.155481447
2767,54679.666786190006
2768,103504.45738709532
2769,114208.41022667871
2770,173904.69698866643
2771,89471.85170425463
2772,90335.07151011715
2773,139697.16904787556
2774,134263.4675625544
2775,104599.24421372358
2776,148830.38230062136
2777,161253.32860001922
2778,135025.88614029065
2779,81318.91633138934
2780,102542.30981075345
2781,82703.33247608598
2782,75595.76726661599
2783,75887.31125407538
2784,93025.05468397797
2785,112620.5602088978
2786,38699.348466612864
2787,109940.56440366386
2788,35728.21275352931
2789,173025.49873822113
2790,100786.37595728482
2791,95554.12335570948
2792,40615.01937585499
2793,169992.60417223047
2794,60974.045289891306
2795,107547.97941985074
2796,75317.87795950205
2797,198880.26686234493
2798,124337.59884060151
2799,101327.61947757518
2800,71721.76583880582
2801,104588.99888576847
2802,128044.26256878371
2803,146764.09989360953
2804,146283.97402453655
2805,103405.89693155093
2806,64520.69371543359
2807,167585.76370326197
2808,146096.61408481002
2809,109768.89596872195
2810,118970.09056788427
2811,170100.607246893
2812,175267.5339675364
2813,131420.13068957021
2814,133068.54246336874
2815,87278.38286422961
2816,233701.87206674973
2817,155242.8119498638
2818,122975.96283393097
2819,189045.5018745819
2820,121267.4220330033
2821,104180.6099435389
2822,209782.8633532389
2823,265197.04553078045
2824,146758.91065504611
2825,173006.7635697925
2826,113607.4831818731
2827,116609.64328532037
2828,228873.35927007138
2829,243496.46105391462
2830,225394.36214859365
2831,195412.87428465486
2832,228914.12718882947
2833,272231.3751642634
2834,211762.8726153199
2835,213790.77292074147
2836,200880.11156610912
2837,179307.52618672675
2838,130693.78565322538
2839,177362.85079387645
2840,198982.83740863088
2841,204254.91207497963
2842,228976.0236133244
2843,143661.06376114138
2844,181209.58158458234
2845,101542.70131924096
2846,208732.85415328783
2847,208579.59234828292
2848,236592.7974597034
2849,199851.23962693824
2850,294581.75214920077
2851,222647.9631636017
2852,248657.19872630155
2853,229428.0525961083
2854,155449.8971627697
2855,213373.1872175699
2856,198452.88664900907
2857,191815.35503598815
2858,210532.19147348916
2859,116440.98382500955
2860,123487.14663439803
2861,133383.725062015
2862,214835.7463659509
2863,150346.3434732135
2864,234979.70432637096
2865,141257.61825353303
2866,178863.45654806565
2867,62506.295105140656
2868,125404.16539240605
2869,89588.16880737478
2870,126888.92637162097
2871,90287.61844256218
2872,-1562.0229945747415
2873,76709.34393506986
2874,127748.84335788991
2875,108104.30951187038
2876,183570.1629760277
2877,122762.293282795
2878,144040.25682981894
2879,117159.07522696909
2880,81395.95057598338
2881,129759.76857088972
2882,146224.50819211756
2883,181445.61246685754
2884,214401.1307819679
2885,166358.90465306235
2886,214499.46225839783
2887,108663.01150500705
2888,136911.0807968455
2889,49204.46779586794
2890,51527.23902292864
2891,130880.17032146733
2892,49131.54022171511
2893,76102.35856576578
2894,49412.688648312585
2895,271519.131796164
2896,248043.0319631314
2897,192902.68032871
2898,155824.62009173608
2899,215968.36757966364
2900,164426.84267635923
2901,222451.20903032878
2902,191891.73448209604
2903,304427.3279319594
2904,317290.49669858906
2905,37192.119042528444
2906,254703.35187176568
2907,87942.9697748929
2908,112030.24334207526
2909,144392.35500411247
2910,61303.84834476886
2911,45348.28758826153
2912,150141.83123406558
2913,49773.48242842429
2914,53508.5631690115
2915,61891.51456167898
2916,53138.76161942771
2917,173104.5272384165
2918,104821.26794556598
2919,253866.04471524153
